"Field name ( Ignore this for this experiment)"	"Experiment number"	"Plot number"	"Sub plot number"	"Treatment number"	"Species and percent seed of total planted"	"Soil totaln N (mg/kg)(1989 samples)"	"Year"	"Species Name"	"Maximum species height (cm)"	"Median species height (cm)"	"Species Above ground biomass(g/m2)"	"Species proportion of total biomass"	"Date"	"Biomass"	"Prop"
E	55	2	15	14	SS30AS70	1890.7001	1992	PANICUM VIRGATUM (PV)	 	 	0	0	 	 	 
E	55	2	15	14	SS30AS70	1890.7001	1992	BUCHLOE DACTYLOIDES (BD)	 	 	0	0	 	 	 
E	55	2	15	14	SS30AS70	1890.7001	1992	BOUTELOUA GRACILIS (BG)	 	 	0	0	 	 	 
E	55	2	15	14	SS30AS70	1890.7001	1992	QUERCUS ELLIPSOIDALIS (QE)	 	 	0	0	 	 	 
E	55	2	16	20	PV25SS25AS25BG25	1858.2999	1992	MOSSES & LICHENS	 	 	0	 	 	 	 
E	55	2	16	20	PV25SS25AS25BG25	1858.2999	1992	MISCELLANEOUS LITTER	 	 	8.9	 	 	 	 
E	55	2	16	20	PV25SS25AS25BG25	1858.2999	1992	ANDROPOGON GERARDI(AG)	 	 	0	0	 	 	 
E	55	2	16	20	PV25SS25AS25BG25	1858.2999	1992	SCHIZACHYRIUM SCOPARIUM(SS)	 	 	73.68	0.793111	 	 	 
E	55	2	16	20	PV25SS25AS25BG25	1858.2999	1992	AGROPYRON SMITHII (AS)	 	 	4.86	0.052314	 	 	 
E	55	2	16	20	PV25SS25AS25BG25	1858.2999	1992	PANICUM VIRGATUM (PV)	 	 	12.3	0.1324	 	 	 
E	55	2	16	20	PV25SS25AS25BG25	1858.2999	1992	BUCHLOE DACTYLOIDES (BD)	 	 	0	0	 	 	 
E	55	2	16	20	PV25SS25AS25BG25	1858.2999	1992	BOUTELOUA GRACILIS (BG)	 	 	2.06	0.022174	 	 	 
E	55	2	16	20	PV25SS25AS25BG25	1858.2999	1992	QUERCUS ELLIPSOIDALIS (QE)	 	 	0	0	 	 	 
E	55	2	17	3	AS100	1771	1992	MOSSES & LICHENS	 	 	0	 	 	 	 
E	55	2	17	3	AS100	1771	1992	MISCELLANEOUS LITTER	 	 	4.62	 	 	 	 
E	55	2	17	3	AS100	1771	1992	ANDROPOGON GERARDI(AG)	 	 	0	0	 	 	 
E	55	2	17	3	AS100	1771	1992	SCHIZACHYRIUM SCOPARIUM(SS)	 	 	0	0	 	 	 
E	55	2	17	3	AS100	1771	1992	AGROPYRON SMITHII (AS)	 	 	103.68	1	 	 	 
E	55	2	17	3	AS100	1771	1992	PANICUM VIRGATUM (PV)	 	 	0	0	 	 	 
E	55	2	17	3	AS100	1771	1992	BUCHLOE DACTYLOIDES (BD)	 	 	0	0	 	 	 
E	55	2	17	3	AS100	1771	1992	BOUTELOUA GRACILIS (BG)	 	 	0	0	 	 	 
E	55	2	17	3	AS100	1771	1992	QUERCUS ELLIPSOIDALIS (QE)	 	 	0	0	 	 	 
E	55	2	18	13	PV70BG30	2116.6001	1992	MOSSES & LICHENS	 	 	0	 	 	 	 
E	55	2	18	13	PV70BG30	2116.6001	1992	MISCELLANEOUS LITTER	 	 	6.24	 	 	 	 
E	55	2	18	13	PV70BG30	2116.6001	1992	ANDROPOGON GERARDI(AG)	 	 	0	0	 	 	 
E	55	2	18	13	PV70BG30	2116.6001	1992	SCHIZACHYRIUM SCOPARIUM(SS)	 	 	0	0	 	 	 
E	55	2	18	13	PV70BG30	2116.6001	1992	AGROPYRON SMITHII (AS)	 	 	0	0	 	 	 
E	55	2	18	13	PV70BG30	2116.6001	1992	PANICUM VIRGATUM (PV)	 	 	141.87999	0.974584	 	 	 
E	55	2	18	13	PV70BG30	2116.6001	1992	BUCHLOE DACTYLOIDES (BD)	 	 	0	0	 	 	 
E	55	2	18	13	PV70BG30	2116.6001	1992	BOUTELOUA GRACILIS (BG)	 	 	3.7	0.025416	 	 	 
E	55	2	18	13	PV70BG30	2116.6001	1992	QUERCUS ELLIPSOIDALIS (QE)	 	 	0	0	 	 	 
E	55	2	19	8	PV30SS70	1907.1	1992	MOSSES & LICHENS	 	 	0	 	 	 	 
E	55	2	19	8	PV30SS70	1907.1	1992	MISCELLANEOUS LITTER	 	 	16.799999	 	 	 	 
E	55	2	19	8	PV30SS70	1907.1	1992	ANDROPOGON GERARDI(AG)	 	 	0	0	 	 	 
E	55	2	19	8	PV30SS70	1907.1	1992	SCHIZACHYRIUM SCOPARIUM(SS)	 	 	134.639999	0.664758	 	 	 
E	55	2	19	8	PV30SS70	1907.1	1992	AGROPYRON SMITHII (AS)	 	 	0	0	 	 	 
E	55	2	19	8	PV30SS70	1907.1	1992	PANICUM VIRGATUM (PV)	 	 	67.900002	0.335242	 	 	 
E	55	2	19	8	PV30SS70	1907.1	1992	BUCHLOE DACTYLOIDES (BD)	 	 	0	0	 	 	 
E	55	2	19	8	PV30SS70	1907.1	1992	BOUTELOUA GRACILIS (BG)	 	 	0	0	 	 	 
E	55	2	19	8	PV30SS70	1907.1	1992	QUERCUS ELLIPSOIDALIS (QE)	 	 	0	0	 	 	 
E	55	2	20	11	PV70AS30	2326.7	1992	MOSSES & LICHENS	 	 	0	 	 	 	 
E	55	2	20	11	PV70AS30	2326.7	1992	MISCELLANEOUS LITTER	 	 	11.98	 	 	 	 
E	55	2	20	11	PV70AS30	2326.7	1992	ANDROPOGON GERARDI(AG)	 	 	0	0	 	 	 
E	55	2	20	11	PV70AS30	2326.7	1992	SCHIZACHYRIUM SCOPARIUM(SS)	 	 	0	0	 	 	 
E	55	2	20	11	PV70AS30	2326.7	1992	AGROPYRON SMITHII (AS)	 	 	2.76	0.022682	 	 	 
E	55	2	20	11	PV70AS30	2326.7	1992	PANICUM VIRGATUM (PV)	 	 	118.919998	0.977318	 	 	 
E	55	2	20	11	PV70AS30	2326.7	1992	BUCHLOE DACTYLOIDES (BD)	 	 	0	0	 	 	 
E	55	2	20	11	PV70AS30	2326.7	1992	BOUTELOUA GRACILIS (BG)	 	 	0	0	 	 	 
E	55	2	20	11	PV70AS30	2326.7	1992	QUERCUS ELLIPSOIDALIS (QE)	 	 	0	0	 	 	 
E	55	2	21	2	SS100	2033.1	1992	MOSSES & LICHENS	 	 	0	 	 	 	 
E	55	2	21	2	SS100	2033.1	1992	MISCELLANEOUS LITTER	 	 	19.26	 	 	 	 
E	55	2	21	2	SS100	2033.1	1992	ANDROPOGON GERARDI(AG)	 	 	0	0	 	 	 
E	55	2	21	2	SS100	2033.1	1992	SCHIZACHYRIUM SCOPARIUM(SS)	 	 	197.999985	1	 	 	 
E	55	2	21	2	SS100	2033.1	1992	AGROPYRON SMITHII (AS)	 	 	0	0	 	 	 
E	55	2	21	2	SS100	2033.1	1992	PANICUM VIRGATUM (PV)	 	 	0	0	 	 	 
E	55	2	21	2	SS100	2033.1	1992	BUCHLOE DACTYLOIDES (BD)	 	 	0	0	 	 	 
E	55	2	21	2	SS100	2033.1	1992	BOUTELOUA GRACILIS (BG)	 	 	0	0	 	 	 
E	55	2	21	2	SS100	2033.1	1992	QUERCUS ELLIPSOIDALIS (QE)	 	 	0	0	 	 	 
E	55	2	22	5	AG100	2134.5	1992	MOSSES & LICHENS	 	 	0	 	 	 	 
E	55	2	22	5	AG100	2134.5	1992	MISCELLANEOUS LITTER	 	 	3.38182	 	 	 	 
E	55	2	22	5	AG100	2134.5	1992	ANDROPOGON GERARDI(AG)	 	 	71.345459	1	 	 	 
E	55	2	22	5	AG100	2134.5	1992	SCHIZACHYRIUM SCOPARIUM(SS)	 	 	0	0	 	 	 
E	55	2	22	5	AG100	2134.5	1992	AGROPYRON SMITHII (AS)	 	 	0	0	 	 	 
E	55	2	22	5	AG100	2134.5	1992	PANICUM VIRGATUM (PV)	 	 	0	0	 	 	 
E	55	2	22	5	AG100	2134.5	1992	BUCHLOE DACTYLOIDES (BD)	 	 	0	0	 	 	 
E	55	2	22	5	AG100	2134.5	1992	BOUTELOUA GRACILIS (BG)	 	 	0	0	 	 	 
E	55	2	22	5	AG100	2134.5	1992	QUERCUS ELLIPSOIDALIS (QE)	 	 	0	0	 	 	 
E	55	2	23	9	PV70SS30	2401.8	1992	MOSSES & LICHENS	 	 	0	 	 	 	 
E	55	2	23	9	PV70SS30	2401.8	1992	MISCELLANEOUS LITTER	 	 	13.44	 	 	 	 
E	55	2	23	9	PV70SS30	2401.8	1992	ANDROPOGON GERARDI(AG)	 	 	0	0	 	 	 
E	55	2	23	9	PV70SS30	2401.8	1992	SCHIZACHYRIUM SCOPARIUM(SS)	 	 	86.440002	0.457355	 	 	 
E	55	2	23	9	PV70SS30	2401.8	1992	AGROPYRON SMITHII (AS)	 	 	0	0	 	 	 
E	55	2	23	9	PV70SS30	2401.8	1992	PANICUM VIRGATUM (PV)	 	 	102.559998	0.542646	 	 	 
E	55	2	23	9	PV70SS30	2401.8	1992	BUCHLOE DACTYLOIDES (BD)	 	 	0	0	 	 	 
E	55	2	23	9	PV70SS30	2401.8	1992	BOUTELOUA GRACILIS (BG)	 	 	0	0	 	 	 
E	55	2	23	9	PV70SS30	2401.8	1992	QUERCUS ELLIPSOIDALIS (QE)	 	 	0	0	 	 	 
E	55	3	1	20	PV25SS25AS25BG25	2830.1001	1992	MOSSES & LICHENS	 	 	0	 	 	 	 
E	55	3	1	20	PV25SS25AS25BG25	2830.1001	1992	MISCELLANEOUS LITTER	 	 	14.9	 	 	 	 
E	55	3	1	20	PV25SS25AS25BG25	2830.1001	1992	ANDROPOGON GERARDI(AG)	 	 	0	0	 	 	 
E	55	3	1	20	PV25SS25AS25BG25	2830.1001	1992	SCHIZACHYRIUM SCOPARIUM(SS)	 	 	91.559998	0.395781	 	 	 
E	55	3	1	20	PV25SS25AS25BG25	2830.1001	1992	AGROPYRON SMITHII (AS)	 	 	12.98	0.056108	 	 	 
E	55	3	1	20	PV25SS25AS25BG25	2830.1001	1992	PANICUM VIRGATUM (PV)	 	 	121	0.52304	 	 	 
E	55	3	1	20	PV25SS25AS25BG25	2830.1001	1992	BUCHLOE DACTYLOIDES (BD)	 	 	0	0	 	 	 
E	55	3	1	20	PV25SS25AS25BG25	2830.1001	1992	BOUTELOUA GRACILIS (BG)	 	 	5.8	0.025071	 	 	 
E	55	3	1	20	PV25SS25AS25BG25	2830.1001	1992	QUERCUS ELLIPSOIDALIS (QE)	 	 	0	0	 	 	 
E	55	3	2	24	BD70PV30	2808.2002	1992	MOSSES & LICHENS	 	 	0	 	 	 	 
E	55	3	2	24	BD70PV30	2808.2002	1992	MISCELLANEOUS LITTER	 	 	21.259998	 	 	 	 
E	55	3	2	24	BD70PV30	2808.2002	1992	ANDROPOGON GERARDI(AG)	 	 	0	0	 	 	 
E	55	3	2	24	BD70PV30	2808.2002	1992	SCHIZACHYRIUM SCOPARIUM(SS)	 	 	0	0	 	 	 
E	55	3	2	24	BD70PV30	2808.2002	1992	AGROPYRON SMITHII (AS)	 	 	0	0	 	 	 
E	55	3	2	24	BD70PV30	2808.2002	1992	PANICUM VIRGATUM (PV)	 	 	217.999985	0.929083	 	 	 
E	55	3	2	24	BD70PV30	2808.2002	1992	BUCHLOE DACTYLOIDES (BD)	 	 	16.639999	0.070917	 	 	 
E	55	3	2	24	BD70PV30	2808.2002	1992	BOUTELOUA GRACILIS (BG)	 	 	0	0	 	 	 
E	55	3	2	24	BD70PV30	2808.2002	1992	QUERCUS ELLIPSOIDALIS (QE)	 	 	0	0	 	 	 
E	55	3	3	12	PV30BG70	2729.6001	1992	MOSSES & LICHENS	 	 	0	 	 	 	 
E	55	3	3	12	PV30BG70	2729.6001	1992	MISCELLANEOUS LITTER	 	 	16.139999	 	 	 	 
E	55	3	3	12	PV30BG70	2729.6001	1992	ANDROPOGON GERARDI(AG)	 	 	0	0	 	 	 
E	55	3	3	12	PV30BG70	2729.6001	1992	SCHIZACHYRIUM SCOPARIUM(SS)	 	 	0	0	 	 	 
E	55	3	3	12	PV30BG70	2729.6001	1992	AGROPYRON SMITHII (AS)	 	 	0	0	 	 	 
E	55	3	3	12	PV30BG70	2729.6001	1992	PANICUM VIRGATUM (PV)	 	 	193.819992	0.839556	 	 	 
E	55	3	3	12	PV30BG70	2729.6001	1992	BUCHLOE DACTYLOIDES (BD)	 	 	0	0	 	 	 
E	55	3	3	12	PV30BG70	2729.6001	1992	BOUTELOUA GRACILIS (BG)	 	 	37.040001	0.160444	 	 	 
E	55	3	3	12	PV30BG70	2729.6001	1992	QUERCUS ELLIPSOIDALIS (QE)	 	 	0	0	 	 	 
E	55	3	4	23	BD30PV70	2766.7998	1992	MOSSES & LICHENS	 	 	0	 	 	 	 
E	55	3	4	23	BD30PV70	2766.7998	1992	MISCELLANEOUS LITTER	 	 	8.28	 	 	 	 
E	55	3	4	23	BD30PV70	2766.7998	1992	ANDROPOGON GERARDI(AG)	 	 	0	0	 	 	 
E	55	3	4	23	BD30PV70	2766.7998	1992	SCHIZACHYRIUM SCOPARIUM(SS)	 	 	0	0	 	 	 
E	55	3	4	23	BD30PV70	2766.7998	1992	AGROPYRON SMITHII (AS)	 	 	0	0	 	 	 
E	55	3	4	23	BD30PV70	2766.7998	1992	PANICUM VIRGATUM (PV)	 	 	140.940002	0.988359	 	 	 
E	55	3	4	23	BD30PV70	2766.7998	1992	BUCHLOE DACTYLOIDES (BD)	 	 	1.66	0.011641	 	 	 
E	55	3	4	23	BD30PV70	2766.7998	1992	BOUTELOUA GRACILIS (BG)	 	 	0	0	 	 	 
E	55	3	4	23	BD30PV70	2766.7998	1992	QUERCUS ELLIPSOIDALIS (QE)	 	 	0	0	 	 	 
E	55	3	5	9	PV70SS30	2942.5999	1992	MOSSES & LICHENS	 	 	0	 	 	 	 
E	55	3	5	9	PV70SS30	2942.5999	1992	MISCELLANEOUS LITTER	 	 	15.06	 	 	 	 
E	55	3	5	9	PV70SS30	2942.5999	1992	ANDROPOGON GERARDI(AG)	 	 	0	0	 	 	 
E	55	3	5	9	PV70SS30	2942.5999	1992	SCHIZACHYRIUM SCOPARIUM(SS)	 	 	43.279999	0.206765	 	 	 
E	55	3	5	9	PV70SS30	2942.5999	1992	AGROPYRON SMITHII (AS)	 	 	0	0	 	 	 
E	55	3	5	9	PV70SS30	2942.5999	1992	PANICUM VIRGATUM (PV)	 	 	166.039993	0.793235	 	 	 
E	55	3	5	9	PV70SS30	2942.5999	1992	BUCHLOE DACTYLOIDES (BD)	 	 	0	0	 	 	 
E	55	3	5	9	PV70SS30	2942.5999	1992	BOUTELOUA GRACILIS (BG)	 	 	0	0	 	 	 
E	55	3	5	9	PV70SS30	2942.5999	1992	QUERCUS ELLIPSOIDALIS (QE)	 	 	0	0	 	 	 
E	55	3	6	15	SS70AS30	2885.2998	1992	MOSSES & LICHENS	 	 	0	 	 	 	 
E	55	3	6	15	SS70AS30	2885.2998	1992	MISCELLANEOUS LITTER	 	 	20.739998	 	 	 	 
E	55	3	6	15	SS70AS30	2885.2998	1992	ANDROPOGON GERARDI(AG)	 	 	0	0	 	 	 
E	55	3	6	15	SS70AS30	2885.2998	1992	SCHIZACHYRIUM SCOPARIUM(SS)	 	 	199.199997	0.906278	 	 	 
E	55	3	6	15	SS70AS30	2885.2998	1992	AGROPYRON SMITHII (AS)	 	 	20.599998	0.093722	 	 	 
E	55	3	6	15	SS70AS30	2885.2998	1992	PANICUM VIRGATUM (PV)	 	 	0	0	 	 	 
E	55	3	6	15	SS70AS30	2885.2998	1992	BUCHLOE DACTYLOIDES (BD)	 	 	0	0	 	 	 
E	55	3	6	15	SS70AS30	2885.2998	1992	BOUTELOUA GRACILIS (BG)	 	 	0	0	 	 	 
E	55	3	6	15	SS70AS30	2885.2998	1992	QUERCUS ELLIPSOIDALIS (QE)	 	 	0	0	 	 	 
E	55	3	7	8	PV30SS70	2689.2	1992	MOSSES & LICHENS	 	 	0	 	 	 	 
E	55	3	7	8	PV30SS70	2689.2	1992	MISCELLANEOUS LITTER	 	 	15.299999	 	 	 	 
E	55	3	7	8	PV30SS70	2689.2	1992	ANDROPOGON GERARDI(AG)	 	 	0	0	 	 	 
E	55	3	7	8	PV30SS70	2689.2	1992	SCHIZACHYRIUM SCOPARIUM(SS)	 	 	108.699997	0.689633	 	 	 
E	55	3	7	8	PV30SS70	2689.2	1992	AGROPYRON SMITHII (AS)	 	 	0	0	 	 	 
E	55	3	7	8	PV30SS70	2689.2	1992	PANICUM VIRGATUM (PV)	 	 	48.920002	0.310367	 	 	 
E	55	3	7	8	PV30SS70	2689.2	1992	BUCHLOE DACTYLOIDES (BD)	 	 	0	0	 	 	 
E	55	3	7	8	PV30SS70	2689.2	1992	BOUTELOUA GRACILIS (BG)	 	 	0	0	 	 	 
E	55	3	7	8	PV30SS70	2689.2	1992	QUERCUS ELLIPSOIDALIS (QE)	 	 	0	0	 	 	 
E	55	3	8	3	AS100	2801.4001	1992	MOSSES & LICHENS	 	 	0	 	 	 	 
E	55	3	8	3	AS100	2801.4001	1992	MISCELLANEOUS LITTER	 	 	5.76	 	 	 	 
E	55	3	8	3	AS100	2801.4001	1992	ANDROPOGON GERARDI(AG)	 	 	0	0	 	 	 
E	55	3	8	3	AS100	2801.4001	1992	SCHIZACHYRIUM SCOPARIUM(SS)	 	 	0	0	 	 	 
E	55	3	8	3	AS100	2801.4001	1992	AGROPYRON SMITHII (AS)	 	 	100.139999	1	 	 	 
E	55	3	8	3	AS100	2801.4001	1992	PANICUM VIRGATUM (PV)	 	 	0	0	 	 	 
E	55	3	8	3	AS100	2801.4001	1992	BUCHLOE DACTYLOIDES (BD)	 	 	0	0	 	 	 
E	55	3	8	3	AS100	2801.4001	1992	BOUTELOUA GRACILIS (BG)	 	 	0	0	 	 	 
E	55	3	8	3	AS100	2801.4001	1992	QUERCUS ELLIPSOIDALIS (QE)	 	 	0	0	 	 	 
E	55	3	9	16	SS30BG70	2518.3	1992	MOSSES & LICHENS	 	 	0	 	 	 	 
E	55	3	9	16	SS30BG70	2518.3	1992	MISCELLANEOUS LITTER	 	 	14.559999	 	 	 	 
E	55	3	9	16	SS30BG70	2518.3	1992	ANDROPOGON GERARDI(AG)	 	 	0	0	 	 	 
E	55	3	9	16	SS30BG70	2518.3	1992	SCHIZACHYRIUM SCOPARIUM(SS)	 	 	58.260002	0.961069	 	 	 
E	55	3	9	16	SS30BG70	2518.3	1992	AGROPYRON SMITHII (AS)	 	 	0	0	 	 	 
E	55	3	9	16	SS30BG70	2518.3	1992	PANICUM VIRGATUM (PV)	 	 	0	0	 	 	 
E	55	3	9	16	SS30BG70	2518.3	1992	BUCHLOE DACTYLOIDES (BD)	 	 	0	0	 	 	 
E	55	3	9	16	SS30BG70	2518.3	1992	BOUTELOUA GRACILIS (BG)	 	 	2.36	0.038931	 	 	 
E	55	3	9	16	SS30BG70	2518.3	1992	QUERCUS ELLIPSOIDALIS (QE)	 	 	0	0	 	 	 
E	55	3	10	17	SS70BG30	3147.4998	1992	MOSSES & LICHENS	 	 	0	 	 	 	 
E	55	3	10	17	SS70BG30	3147.4998	1992	MISCELLANEOUS LITTER	 	 	17.940001	 	 	 	 
E	55	3	10	17	SS70BG30	3147.4998	1992	ANDROPOGON GERARDI(AG)	 	 	0	0	 	 	 
E	55	3	10	17	SS70BG30	3147.4998	1992	SCHIZACHYRIUM SCOPARIUM(SS)	 	 	164.160004	0.977958	 	 	 
E	55	3	10	17	SS70BG30	3147.4998	1992	AGROPYRON SMITHII (AS)	 	 	0	0	 	 	 
E	55	3	10	17	SS70BG30	3147.4998	1992	PANICUM VIRGATUM (PV)	 	 	0	0	 	 	 
E	55	3	10	17	SS70BG30	3147.4998	1992	BUCHLOE DACTYLOIDES (BD)	 	 	0	0	 	 	 
E	55	3	10	17	SS70BG30	3147.4998	1992	BOUTELOUA GRACILIS (BG)	 	 	3.7	0.022042	 	 	 
E	55	3	10	17	SS70BG30	3147.4998	1992	QUERCUS ELLIPSOIDALIS (QE)	 	 	0	0	 	 	 
E	55	3	11	4	BG100	3035.1001	1992	MOSSES & LICHENS	 	 	0	 	 	 	 
E	55	3	11	4	BG100	3035.1001	1992	MISCELLANEOUS LITTER	 	 	26.42	 	 	 	 
E	55	3	11	4	BG100	3035.1001	1992	ANDROPOGON GERARDI(AG)	 	 	0	0	 	 	 
E	55	3	11	4	BG100	3035.1001	1992	SCHIZACHYRIUM SCOPARIUM(SS)	 	 	0	0	 	 	 
E	55	3	11	4	BG100	3035.1001	1992	AGROPYRON SMITHII (AS)	 	 	0	0	 	 	 
E	55	3	11	4	BG100	3035.1001	1992	PANICUM VIRGATUM (PV)	 	 	0	0	 	 	 
E	55	3	11	4	BG100	3035.1001	1992	BUCHLOE DACTYLOIDES (BD)	 	 	0	0	 	 	 
E	55	3	11	4	BG100	3035.1001	1992	BOUTELOUA GRACILIS (BG)	 	 	134.580002	1	 	 	 
E	55	3	11	4	BG100	3035.1001	1992	QUERCUS ELLIPSOIDALIS (QE)	 	 	0	0	 	 	 
E	55	3	12	19	AS70BG30	2765.1001	1992	MOSSES & LICHENS	 	 	0	 	 	 	 
E	55	3	12	19	AS70BG30	2765.1001	1992	MISCELLANEOUS LITTER	 	 	11.92	 	 	 	 
E	55	3	12	19	AS70BG30	2765.1001	1992	ANDROPOGON GERARDI(AG)	 	 	0	0	 	 	 
E	55	3	12	19	AS70BG30	2765.1001	1992	SCHIZACHYRIUM SCOPARIUM(SS)	 	 	0	0	 	 	 
E	55	3	12	19	AS70BG30	2765.1001	1992	AGROPYRON SMITHII (AS)	 	 	59.759998	0.524303	 	 	 
E	55	3	12	19	AS70BG30	2765.1001	1992	PANICUM VIRGATUM (PV)	 	 	0	0	 	 	 
E	55	3	12	19	AS70BG30	2765.1001	1992	BUCHLOE DACTYLOIDES (BD)	 	 	0	0	 	 	 
E	55	3	12	19	AS70BG30	2765.1001	1992	BOUTELOUA GRACILIS (BG)	 	 	54.219997	0.475697	 	 	 
E	55	3	12	19	AS70BG30	2765.1001	1992	QUERCUS ELLIPSOIDALIS (QE)	 	 	0	0	 	 	 
E	55	3	13	14	SS30AS70	2725.9001	1992	MOSSES & LICHENS	 	 	0	 	 	 	 
E	55	3	13	14	SS30AS70	2725.9001	1992	MISCELLANEOUS LITTER	 	 	8.64	 	 	 	 
E	55	3	13	14	SS30AS70	2725.9001	1992	ANDROPOGON GERARDI(AG)	 	 	0	0	 	 	 
E	55	3	13	14	SS30AS70	2725.9001	1992	SCHIZACHYRIUM SCOPARIUM(SS)	 	 	131.23999	0.898412	 	 	 
E	55	3	13	14	SS30AS70	2725.9001	1992	AGROPYRON SMITHII (AS)	 	 	14.839999	0.101588	 	 	 
E	55	3	13	14	SS30AS70	2725.9001	1992	PANICUM VIRGATUM (PV)	 	 	0	0	 	 	 
E	55	3	13	14	SS30AS70	2725.9001	1992	BUCHLOE DACTYLOIDES (BD)	 	 	0	0	 	 	 
E	55	3	13	14	SS30AS70	2725.9001	1992	BOUTELOUA GRACILIS (BG)	 	 	0	0	 	 	 
E	55	3	13	14	SS30AS70	2725.9001	1992	QUERCUS ELLIPSOIDALIS (QE)	 	 	0	0	 	 	 
E	55	3	14	13	PV70BG30	3093.5002	1992	MOSSES & LICHENS	 	 	0	 	 	 	 
E	55	3	14	13	PV70BG30	3093.5002	1992	MISCELLANEOUS LITTER	 	 	4.84	 	 	 	 
E	55	3	14	13	PV70BG30	3093.5002	1992	ANDROPOGON GERARDI(AG)	 	 	0	0	 	 	 
E	55	3	14	13	PV70BG30	3093.5002	1992	SCHIZACHYRIUM SCOPARIUM(SS)	 	 	0	0	 	 	 
E	55	3	14	13	PV70BG30	3093.5002	1992	AGROPYRON SMITHII (AS)	 	 	0	0	 	 	 
E	55	3	14	13	PV70BG30	3093.5002	1992	PANICUM VIRGATUM (PV)	 	 	184.199997	0.980726	 	 	 
E	55	3	14	13	PV70BG30	3093.5002	1992	BUCHLOE DACTYLOIDES (BD)	 	 	0	0	 	 	 
E	55	3	14	13	PV70BG30	3093.5002	1992	BOUTELOUA GRACILIS (BG)	 	 	3.62	0.019274	 	 	 
E	55	3	14	13	PV70BG30	3093.5002	1992	QUERCUS ELLIPSOIDALIS (QE)	 	 	0	0	 	 	 
E	55	3	15	10	PV30AS70	3254.8	1992	MOSSES & LICHENS	 	 	0	 	 	 	 
E	55	3	15	10	PV30AS70	3254.8	1992	MISCELLANEOUS LITTER	 	 	1.26	 	 	 	 
E	55	3	15	10	PV30AS70	3254.8	1992	ANDROPOGON GERARDI(AG)	 	 	0	0	 	 	 
E	55	3	15	10	PV30AS70	3254.8	1992	SCHIZACHYRIUM SCOPARIUM(SS)	 	 	0	0	 	 	 
E	55	3	15	10	PV30AS70	3254.8	1992	AGROPYRON SMITHII (AS)	 	 	17.5	0.164165	 	 	 
E	55	3	15	10	PV30AS70	3254.8	1992	PANICUM VIRGATUM (PV)	 	 	89.099998	0.835835	 	 	 
E	55	3	15	10	PV30AS70	3254.8	1992	BUCHLOE DACTYLOIDES (BD)	 	 	0	0	 	 	 
E	55	3	15	10	PV30AS70	3254.8	1992	BOUTELOUA GRACILIS (BG)	 	 	0	0	 	 	 
E	55	3	15	10	PV30AS70	3254.8	1992	QUERCUS ELLIPSOIDALIS (QE)	 	 	0	0	 	 	 
E	55	3	16	2	SS100	2524.2002	1992	MOSSES & LICHENS	 	 	0	 	 	 	 
E	55	3	16	2	SS100	2524.2002	1992	MISCELLANEOUS LITTER	 	 	21.359999	 	 	 	 
E	55	3	16	2	SS100	2524.2002	1992	ANDROPOGON GERARDI(AG)	 	 	0	0	 	 	 
E	55	3	16	2	SS100	2524.2002	1992	SCHIZACHYRIUM SCOPARIUM(SS)	 	 	159	1	 	 	 
E	55	3	16	2	SS100	2524.2002	1992	AGROPYRON SMITHII (AS)	 	 	0	0	 	 	 
E	55	3	16	2	SS100	2524.2002	1992	PANICUM VIRGATUM (PV)	 	 	0	0	 	 	 
E	55	3	16	2	SS100	2524.2002	1992	BUCHLOE DACTYLOIDES (BD)	 	 	0	0	 	 	 
E	55	3	16	2	SS100	2524.2002	1992	BOUTELOUA GRACILIS (BG)	 	 	0	0	 	 	 
E	55	3	16	2	SS100	2524.2002	1992	QUERCUS ELLIPSOIDALIS (QE)	 	 	0	0	 	 	 
E	55	3	17	6	BD100	1992.9	1992	MOSSES & LICHENS	 	 	0	 	 	 	 
E	55	3	17	6	BD100	1992.9	1992	MISCELLANEOUS LITTER	 	 	36.963638	 	 	 	 
E	55	3	17	6	BD100	1992.9	1992	ANDROPOGON GERARDI(AG)	 	 	0	0	 	 	 
E	55	3	17	6	BD100	1992.9	1992	SCHIZACHYRIUM SCOPARIUM(SS)	 	 	0	0	 	 	 
E	55	3	17	6	BD100	1992.9	1992	AGROPYRON SMITHII (AS)	 	 	0	0	 	 	 
E	55	3	17	6	BD100	1992.9	1992	PANICUM VIRGATUM (PV)	 	 	0	0	 	 	 
E	55	3	17	6	BD100	1992.9	1992	BUCHLOE DACTYLOIDES (BD)	 	 	116.63636	1	 	 	 
E	55	3	17	6	BD100	1992.9	1992	BOUTELOUA GRACILIS (BG)	 	 	0	0	 	 	 
E	55	3	17	6	BD100	1992.9	1992	QUERCUS ELLIPSOIDALIS (QE)	 	 	0	0	 	 	 
E	55	3	18	5	AG100	2500.9001	1992	MOSSES & LICHENS	 	 	0	 	 	 	 
E	55	3	18	5	AG100	2500.9001	1992	MISCELLANEOUS LITTER	 	 	5.84	 	 	 	 
E	55	3	18	5	AG100	2500.9001	1992	ANDROPOGON GERARDI(AG)	 	 	77.779999	1	 	 	 
E	55	3	18	5	AG100	2500.9001	1992	SCHIZACHYRIUM SCOPARIUM(SS)	 	 	0	0	 	 	 
E	55	3	18	5	AG100	2500.9001	1992	AGROPYRON SMITHII (AS)	 	 	0	0	 	 	 
