"Experiment number"	"Plot number"	"Year"	"Sampling date (YYMMDD)"	"Species name"	"Species Biomass (g/m2)"	"Grazed"
 	18	2005	050719	Liatris aspera	25.25	ug
 	18	2005	050719	Miscellaneous litter	62.75	ug
 	18	2005	050719	Poa pratensis	1.95	ug
 	18	2005	050719	Schizachyrium scoparium	2.15	ug
 	18	2005	050719	Sorghastrum nutans	1.15	ug
 	19	2005	050718	Achillea millefolium (lanulosa)	0.71	g
 	19	2005	050718	Andropogon gerardi	43.95	g
 	19	2005	050718	Bouteloua gracilis	8.15	g
 	19	2005	050718	Coreopsis palmata	43.7	g
 	19	2005	050718	Euphorbia corollata	1.22	g
 	19	2005	050718	Lespedeza capitata	2.65	g
 	19	2005	050718	Liatris aspera	10.2	g
 	19	2005	050718	Miscellaneous litter	62.45	g
 	19	2005	050718	Petalostemum candidum	0.19	g
 	19	2005	050718	Petalostemum purpureum	34.35	g
 	19	2005	050718	Poa pratensis	20.7	g
 	19	2005	050718	Schizachyrium scoparium	5.45	g
 	19	2005	050718	Solidago nemoralis	1.51	g
 	19	2005	050719	Achillea millefolium (lanulosa)	1.75	ug
 	19	2005	050719	Andropogon gerardi	16.05	ug
 	19	2005	050719	Anemone cylindrica	0.7	ug
 	19	2005	050719	Asclepias tuberosa	0.1	ug
 	19	2005	050719	Aster azureus	0.55	ug
 	19	2005	050719	Astragalus canadensis	6	ug
 	19	2005	050719	Bouteloua gracilis	12.1	ug
 	19	2005	050719	Coreopsis palmata	18.05	ug
 	19	2005	050719	Koeleria cristata	6	ug
 	19	2005	050719	Lepidium densiflorum	0.15	ug
 	19	2005	050719	Lespedeza capitata	16	ug
 	19	2005	050719	Liatris aspera	10.05	ug
 	19	2005	050719	Miscellaneous litter	78.15	ug
 	19	2005	050719	Petalostemum purpureum	82.6	ug
 	19	2005	050719	Poa pratensis	16.25	ug
 	19	2005	050719	Schizachyrium scoparium	10.85	ug
 	19	2005	050719	Solidago nemoralis	7.75	ug
 	19	2005	050719	Sorghastrum nutans	0.95	ug
 	20	2005	050718	Achillea millefolium (lanulosa)	16.4	g
 	20	2005	050718	Agrostis scabra	3.1	g
 	20	2005	050718	Artemisia ludoviciana	2.6	g
 	20	2005	050718	Aster azureus	2.05	g
 	20	2005	050718	Crepis tectorum	3.55	g
 	20	2005	050718	Koeleria cristata	0.91	g
 	20	2005	050718	Lepidium densiflorum	1.05	g
 	20	2005	050718	Lespedeza capitata	0.11	g
 	20	2005	050718	Miscellaneous litter	24.8	g
 	20	2005	050718	Schizachyrium scoparium	0.64	g
 	20	2005	050718	Silene antirrhina	0.23	g
 	20	2005	050718	Sporobolus cryptandrus	22.95	g
 	20	2005	050719	Achillea millefolium (lanulosa)	11.15	ug
 	20	2005	050719	Aster azureus	0.05	ug
 	20	2005	050719	Crepis tectorum	2.15	ug
 	20	2005	050719	Festuca sp.	1.05	ug
 	20	2005	050719	Lepidium densiflorum	0.45	ug
 	20	2005	050719	Miscellaneous litter	33.5	ug
 	20	2005	050719	Oenothera biennis	0.35	ug
 	20	2005	050719	Schizachyrium scoparium	10.95	ug
 	20	2005	050719	Sporobolus cryptandrus	16.9	ug
 	21	2005	050718	Achillea millefolium (lanulosa)	3.8	g
 	21	2005	050718	Astragalus canadensis	0.25	g
 	21	2005	050718	Bouteloua gracilis	1.4	g
 	21	2005	050718	Crepis tectorum	5.1	g
 	21	2005	050718	Cyperus sp.	1.9	g
 	21	2005	050718	Digitaria ischaemum	0.25	g
 	21	2005	050718	Lepidium densiflorum	0.05	g
 	21	2005	050718	Miscellaneous litter	8.6	g
 	21	2005	050718	Poa pratensis	1.55	g
 	21	2005	050718	Sorghastrum nutans	2.6	g
 	21	2005	050718	Sporobolus cryptandrus	4.6	g
 	21	2005	050719	Achillea millefolium (lanulosa)	3.1	ug
 	21	2005	050719	Aristida basiramea	0.1	ug
 	21	2005	050719	Crepis tectorum	1.1	ug
 	21	2005	050719	Cyperus sp.	0.2	ug
 	21	2005	050719	Eragrostis spectabilis	9	ug
 	21	2005	050719	Hedeoma hispida	0.25	ug
 	21	2005	050719	Miscellaneous grasses	0.15	ug
 	21	2005	050719	Miscellaneous litter	9.7	ug
 	21	2005	050719	Panicum oligosanthes	0.6	ug
 	21	2005	050719	Petalostemum purpureum	0.15	ug
 	21	2005	050719	Physalis virginiana	0.8	ug
 	21	2005	050719	Poa pratensis	19.65	ug
 	21	2005	050719	Polygonum tenue	0.4	ug
 	21	2005	050719	Sporobolus cryptandrus	0.9	ug
 	22	2005	050718	Achillea millefolium (lanulosa)	8.5	g
 	22	2005	050718	Agropyron repens	2.15	g
 	22	2005	050718	Ambrosia artemisiifolia elatior	0.27	g
 	22	2005	050718	Aristida sp.	0.06	g
 	22	2005	050718	Crepis tectorum	4.05	g
 	22	2005	050718	Cyperus sp.	1.45	g
 	22	2005	050718	Eragrostis spectabilis	2.85	g
 	22	2005	050718	Euphorbia corollata	0.03	g
 	22	2005	050718	Hedeoma hispida	0.6	g
 	22	2005	050718	Lepidium densiflorum	0.2	g
 	22	2005	050718	Lespedeza capitata	0.47	g
 	22	2005	050718	Miscellaneous litter	15.6	g
 	22	2005	050718	Panicum oligosanthes	5.05	g
 	22	2005	050718	Panicum virgatum	0.17	g
 	22	2005	050718	Petalostemum purpureum	7.75	g
 	22	2005	050718	Poa pratensis	6.2	g
 	22	2005	050718	Polygonum tenue	0.9	g
 	22	2005	050718	Rudbeckia serotina	4.55	g
 	22	2005	050718	Schizachyrium scoparium	3.2	g
 	22	2005	050718	Sporobolus cryptandrus	1.45	g
 	22	2005	050721	Achillea millefolium (lanulosa)	9.25	ug
 	22	2005	050721	Carex sp.	5.05	ug
 	22	2005	050721	Crepis tectorum	3.2	ug
 	22	2005	050721	Cyperus sp.	1	ug
 	22	2005	050721	Festuca sp.	1.25	ug
 	22	2005	050721	Lespedeza capitata	0.1	ug
 	22	2005	050721	Liatris aspera	93.45	ug
 	22	2005	050721	Miscellaneous litter	32.4	ug
 	22	2005	050721	Penstemon grandiflorus	12.35	ug
 	22	2005	050721	Poa pratensis	3.55	ug
 	22	2005	050721	Rudbeckia serotina	4.95	ug
 	22	2005	050721	Rumex acetosella	2.4	ug
 	22	2005	050721	Schizachyrium scoparium	59.95	ug
 	22	2005	050721	Sporobolus cryptandrus	1.35	ug
 	23	2005	050718	Achillea millefolium (lanulosa)	3.95	g
 	23	2005	050718	Agropyron repens	3.3	g
 	23	2005	050718	Crepis tectorum	0.7	g
 	23	2005	050718	Euphorbia corollata	13.3	g
 	23	2005	050718	Koeleria cristata	17.5	g
 	23	2005	050718	Lepidium densiflorum	1.5	g
 	23	2005	050718	Lespedeza capitata	15.05	g
 	23	2005	050718	Liatris aspera	13.35	g
 	23	2005	050718	Miscellaneous litter	23.55	g
 	23	2005	050718	Petalostemum purpureum	6.7	g
 	23	2005	050718	Polygonum tenue	0.8	g
 	23	2005	050718	Rudbeckia serotina	2.25	g
 	23	2005	050718	Schizachyrium scoparium	0.8	g
 	23	2005	050718	Sporobolus cryptandrus	6.9	g
 	23	2005	050719	Achillea millefolium (lanulosa)	1	ug
 	23	2005	050719	Bouteloua gracilis	1.05	ug
 	23	2005	050719	Calamovilfa longifolia	24.95	ug
 	23	2005	050719	Euphorbia corollata	21.75	ug
 	23	2005	050719	Koeleria cristata	13.8	ug
 	23	2005	050719	Lespedeza capitata	0.95	ug
 	23	2005	050719	Miscellaneous litter	63.15	ug
 	23	2005	050719	Petalostemum purpureum	86.15	ug
 	23	2005	050719	Poa pratensis	1.5	ug
 	23	2005	050719	Schizachyrium scoparium	35.5	ug
 	23	2005	050719	Sporobolus cryptandrus	2.2	ug
 	24	2005	050718	Achillea millefolium (lanulosa)	5.65	g
 	24	2005	050718	Aristida basiramea	0.05	g
 	24	2005	050718	Cyperus sp.	0.05	g
 	24	2005	050718	Euphorbia corollata	7.55	g
 	24	2005	050718	Lespedeza capitata	5.75	g
 	24	2005	050718	Miscellaneous litter	31.7	g
 	24	2005	050718	Petalostemum purpureum	4.9	g
 	24	2005	050718	Poa pratensis	33.5	g
 	24	2005	050718	Schizachyrium scoparium	0.55	g
 	24	2005	050718	Silene antirrhina	0.9	g
 	24	2005	050718	Solidago nemoralis	1.95	g
 	24	2005	050718	Sorghastrum nutans	1.3	g
 	24	2005	050719	Andropogon gerardi	12.25	ug
 	24	2005	050719	Anemone cylindrica	23.8	ug
 	24	2005	050719	Bouteloua gracilis	6.55	ug
 	24	2005	050719	Leptoloma cognatum	0.2	ug
 	24	2005	050719	Lespedeza capitata	11.25	ug
 	24	2005	050719	Miscellaneous litter	27.65	ug
 	24	2005	050719	Petalostemum purpureum	1.1	ug
 	24	2005	050719	Poa pratensis	22	ug
 	24	2005	050719	Schizachyrium scoparium	14.3	ug
 	25	2005	050719	Agropyron repens	5.4	g
 	25	2005	050719	Andropogon gerardi	3.9	g
 	25	2005	050719	Berteroa incana	1.1	ug
 	25	2005	050719	Cyperus sp.	1.4	g
 	25	2005	050719	Koeleria cristata	35.9	g
 	25	2005	050719	Koeleria cristata	20.8	ug
 	25	2005	050719	Lepidium densiflorum	0.05	g
 	25	2005	050719	Lespedeza capitata	3.2	g
 	25	2005	050719	Lespedeza capitata	0.1	ug
 	25	2005	050719	Liatris aspera	11.05	ug
 	25	2005	050719	Miscellaneous litter	30.25	g
 	25	2005	050719	Miscellaneous litter	12.95	ug
 	25	2005	050719	Physalis virginiana	1.25	g
 	25	2005	050719	Poa pratensis	10.8	g
 	25	2005	050719	Schizachyrium scoparium	0.14	g
 	25	2005	050719	Sporobolus cryptandrus	2.15	g
 	25	2005	050719	Sporobolus cryptandrus	4.9	ug
 	26	2005	050719	Achillea millefolium (lanulosa)	5.95	g
 	26	2005	050719	Achillea millefolium (lanulosa)	2.15	ug
 	26	2005	050719	Agropyron repens	1.3	g
 	26	2005	050719	Agropyron repens	2.75	ug
 	26	2005	050719	Andropogon gerardi	6.65	ug
 	26	2005	050719	Anemone cylindrica	3.05	ug
 	26	2005	050719	Asclepias tuberosa	5.4	g
 	26	2005	050719	Asclepias tuberosa	66.35	ug
 	26	2005	050719	Aster azureus	0.15	ug
 	26	2005	050719	Astragalus canadensis	2.35	ug
 	26	2005	050719	Berteroa incana	45.6	g
 	26	2005	050719	Berteroa incana	1.9	ug
 	26	2005	050719	Bouteloua gracilis	2.05	ug
 	26	2005	050719	Cyperus sp.	0.8	g
 	26	2005	050719	Euphorbia corollata	5.00E-03	g
 	26	2005	050719	Koeleria cristata	1.15	g
 	26	2005	050719	Koeleria cristata	19.4	ug
 	26	2005	050719	Lespedeza capitata	2.25	g
 	26	2005	050719	Lespedeza capitata	7.95	ug
 	26	2005	050719	Liatris aspera	0.7	g
 	26	2005	050719	Miscellaneous litter	41.35	g
 	26	2005	050719	Miscellaneous litter	122	ug
 	26	2005	050719	Petalostemum purpureum	10.65	g
 	26	2005	050719	Petalostemum purpureum	69.35	ug
 	26	2005	050719	Poa pratensis	12.05	g
 	26	2005	050719	Poa pratensis	20.9	ug
 	26	2005	050719	Polygonum tenue	1.55	g
 	26	2005	050719	Schizachyrium scoparium	2.5	g
 	26	2005	050719	Schizachyrium scoparium	84.8	ug
 	26	2005	050719	Solidago nemoralis	15.6	g
 	27	2005	050718	Achillea millefolium (lanulosa)	3.35	g
 	27	2005	050718	Anemone cylindrica	13.7	g
 	27	2005	050718	Aristida basiramea	0.01	g
 	27	2005	050718	Astragalus canadensis	16.7	g
 	27	2005	050718	Berteroa incana	4.7	g
 	27	2005	050718	Bouteloua gracilis	2.4	g
 	27	2005	050718	Chenopodium leptophyllum	0.05	g
 	27	2005	050718	Koeleria cristata	0.7	g
 	27	2005	050718	Lespedeza capitata	5.1	g
 	27	2005	050718	Liatris aspera	2.8	g
 	27	2005	050718	Miscellaneous litter	49.8	g
 	27	2005	050718	Panicum oligosanthes	2.35	g
 	27	2005	050718	Petalostemum purpureum	9.95	g
 	27	2005	050718	Poa pratensis	8.3	g
 	27	2005	050718	Schizachyrium scoparium	3.95	g
 	27	2005	050718	Solidago nemoralis	30.55	g
 	27	2005	050718	Sporobolus cryptandrus	1.95	g
 	27	2005	050718	Trifolium repens	2.15	g
 	27	2005	050721	Berteroa incana	9.2	ug
 	27	2005	050721	Buchloe dactyloides	0.6	ug
 	27	2005	050721	Cyperus sp.	0.85	ug
 	27	2005	050721	Lepidium densiflorum	0.1	ug
 	27	2005	050721	Lespedeza capitata	0.45	ug
 	27	2005	050721	Miscellaneous litter	23.9	ug
 	27	2005	050721	Panicum oligosanthes	0.45	ug
 	27	2005	050721	Petalostemum purpureum	5.05	ug
 	27	2005	050721	Poa pratensis	9.3	ug
 	27	2005	050721	Schizachyrium scoparium	31.8	ug
 	27	2005	050721	Solidago nemoralis	6.65	ug
 	27	2005	050721	Trifolium repens	0.1	ug
 	28	2005	050718	Achillea millefolium (lanulosa)	0.9	g
 	28	2005	050718	Anemone cylindrica	15.3	g
 	28	2005	050718	Aster azureus	0.29	g
 	28	2005	050718	Astragalus canadensis	6.9	g
 	28	2005	050718	Berteroa incana	14.6	g
 	28	2005	050718	Bouteloua gracilis	19.45	g
 	28	2005	050718	Euphorbia corollata	10.75	g
 	28	2005	050718	Koeleria cristata	1.5	g
 	28	2005	050718	Lespedeza capitata	0.6	g
 	28	2005	050718	Miscellaneous litter	32.55	g
 	28	2005	050718	Petalostemum purpureum	13.55	g
 	28	2005	050718	Poa pratensis	3.3	g
 	28	2005	050718	Schizachyrium scoparium	14.75	g
 	28	2005	050718	Solidago nemoralis	11.35	g
 	28	2005	050718	Sorghastrum nutans	0.9	g
 	28	2005	050721	Achillea millefolium (lanulosa)	4.85	ug
 	28	2005	050721	Andropogon gerardi	36.25	ug
 	28	2005	050721	Anemone cylindrica	4.25	ug
 	28	2005	050721	Aster azureus	1.9	ug
 	28	2005	050721	Bouteloua gracilis	9	ug
 	28	2005	050721	Coreopsis palmata	13.45	ug
 	28	2005	050721	Euphorbia corollata	6.9	ug
 	28	2005	050721	Hedeoma hispida	0.06	ug
 	28	2005	050721	Lespedeza capitata	0.8	ug
 	28	2005	050721	Liatris aspera	13.2	ug
 	28	2005	050721	Miscellaneous litter	70.35	ug
 	28	2005	050721	Poa pratensis	10.95	ug
 	28	2005	050721	Schizachyrium scoparium	0.9	ug
 	28	2005	050721	Solidago nemoralis	1.4	ug
 	28	2005	050721	Sorghastrum nutans	16	ug
 	29	2005	050718	Andropogon gerardi	24.85	g
 	29	2005	050718	Asclepias tuberosa	3.4	g
 	29	2005	050718	Astragalus canadensis	0.15	g
 	29	2005	050718	Bouteloua gracilis	3.55	g
 	29	2005	050718	Carex sp.	7.65	g
 	29	2005	050718	Euphorbia corollata	15.55	g
 	29	2005	050718	Lespedeza capitata	5.2	g
 	29	2005	050718	Liatris aspera	19.45	g
 	29	2005	050718	Miscellaneous litter	34.6	g
 	29	2005	050718	Poa pratensis	7.3	g
 	29	2005	050718	Solidago nemoralis	7.6	g
 	29	2005	050719	Andropogon gerardi	30.5	ug
 	29	2005	050719	Asclepias tuberosa	2.6	ug
 	29	2005	050719	Astragalus canadensis	6.15	ug
 	29	2005	050719	Bouteloua gracilis	0.1	ug
 	29	2005	050719	Euphorbia corollata	6.65	ug
 	29	2005	050719	Koeleria cristata	7.65	ug
 	29	2005	050719	Lespedeza capitata	10.4	ug
 	29	2005	050719	Liatris aspera	16.1	ug
 	29	2005	050719	Miscellaneous litter	16.75	ug
 	29	2005	050719	Poa pratensis	4.55	ug
 	30	2005	050718	Achillea millefolium (lanulosa)	1.75	g
 	30	2005	050718	Agropyron repens	2.2	g
 	30	2005	050718	Agrostis scabra	0.25	g
 	30	2005	050718	Andropogon gerardi	1.25	g
 	30	2005	050718	Koeleria cristata	15.65	g
 	30	2005	050718	Miscellaneous litter	37.6	g
 	30	2005	050718	Petalostemum purpureum	56	g
 	30	2005	050718	Poa pratensis	37.65	g
 	30	2005	050718	Schizachyrium scoparium	0.6	g
 	30	2005	050721	Anemone cylindrica	31.05	ug
 	30	2005	050721	Berteroa incana	17.3	ug
 	30	2005	050721	Bouteloua gracilis	1.05	ug
 	30	2005	050721	Lespedeza capitata	0.85	ug
 	30	2005	050721	Miscellaneous litter	24.25	ug
 	30	2005	050721	Petalostemum purpureum	87.5	ug
 	30	2005	050721	Poa pratensis	18.85	ug
 	30	2005	050721	Schizachyrium scoparium	13.75	ug
 	30	2005	050721	Solidago nemoralis	3.2	ug
 	31	2005	050718	Achillea millefolium (lanulosa)	0.6	g
 	31	2005	050718	Asclepias tuberosa	15.6	g
 	31	2005	050718	Astragalus canadensis	0.65	g
 	31	2005	050718	Coreopsis palmata	48.45	g
 	31	2005	050718	Cyperus schweinitzii	1.55	g
 	31	2005	050718	Cyperus sp.	0.55	g
 	31	2005	050718	Elymus canadensis	1.7	g
 	31	2005	050718	Euphorbia corollata	1.6	g
 	31	2005	050718	Koeleria cristata	2.85	g
 	31	2005	050718	Lespedeza capitata	14.65	g
 	31	2005	050718	Liatris aspera	44.85	g
 	31	2005	050718	Miscellaneous litter	89.4	g
 	31	2005	050718	Petalostemum purpureum	4.1	g
 	31	2005	050718	Poa pratensis	0.25	g
 	31	2005	050718	Solidago nemoralis	15.8	g
 	31	2005	050718	Sorghastrum nutans	6	g
 	31	2005	050719	Achillea millefolium (lanulosa)	5	ug
 	31	2005	050719	Coreopsis palmata	92	ug
 	31	2005	050719	Lespedeza capitata	17.3	ug
 	31	2005	050719	Miscellaneous litter	10.7	ug
 	31	2005	050719	Petalostemum purpureum	17.45	ug
 	31	2005	050719	Poa pratensis	0.45	ug
 	31	2005	050719	Schizachyrium scoparium	3.6	ug
 	31	2005	050719	Sorghastrum nutans	2.95	ug
 	32	2005	050718	Andropogon gerardi	20.15	g
 	32	2005	050718	Anemone cylindrica	0.35	g
 	32	2005	050718	Aster azureus	10.35	g
 	32	2005	050718	Astragalus canadensis	0.5	g
 	32	2005	050718	Coreopsis palmata	13.4	g
 	32	2005	050718	Cyperus sp.	1.5	g
 	32	2005	050718	Euphorbia corollata	9.75	g
 	32	2005	050718	Lespedeza capitata	11.5	g
 	32	2005	050718	Miscellaneous litter	66.95	g
 	32	2005	050718	Poa pratensis	12.4	g
 	32	2005	050718	Schizachyrium scoparium	30.9	g
 	32	2005	050718	Solidago nemoralis	5	g
 	32	2005	050718	Solidago rigida	61.95	g
 	32	2005	050719	Andropogon gerardi	154.7	ug
 	32	2005	050719	Aster azureus	6.85	ug
 	32	2005	050719	Astragalus canadensis	27.8	ug
 	32	2005	050719	Coreopsis palmata	8.15	ug
 	32	2005	050719	Lespedeza capitata	0.2	ug
 	32	2005	050719	Miscellaneous litter	21.95	ug
 	32	2005	050719	Poa pratensis	2.9	ug
 	33	2005	050718	Andropogon gerardi	79.65	g
 	33	2005	050718	Coreopsis palmata	86.5	g
 	33	2005	050718	Lespedeza capitata	16	g
 	33	2005	050718	Miscellaneous litter	45.05	g
 	33	2005	050718	Poa pratensis	3.4	g
 	33	2005	050718	Polygonum tenue	0.6	g
 	33	2005	050719	Agropyron repens	0.8	ug
 	33	2005	050719	Andropogon gerardi	47.65	ug
 	33	2005	050719	Aster azureus	0.5	ug
 	33	2005	050719	Lespedeza capitata	28.6	ug
 	33	2005	050719	Miscellaneous litter	64.8	ug
 	33	2005	050719	Panicum virgatum	6.9	ug
 	33	2005	050719	Poa pratensis	0.2	ug
 	33	2005	050719	Schizachyrium scoparium	1.1	ug
 	33	2005	050719	Sorghastrum nutans	0.4	ug
 	34	2005	050718	Andropogon gerardi	15.35	g
 	34	2005	050718	Anemone cylindrica	7.3	g
 	34	2005	050718	Aster azureus	0.7	g
 	34	2005	050718	Bouteloua gracilis	4.05	g
 	34	2005	050718	Coreopsis palmata	1.95	g
 	34	2005	050718	Euphorbia corollata	5.35	g
 	34	2005	050718	Koeleria cristata	0.4	g
 	34	2005	050718	Lespedeza capitata	3.7	g
 	34	2005	050718	Liatris aspera	20.05	g
 	34	2005	050718	Miscellaneous litter	68.95	g
 	34	2005	050718	Panicum virgatum	0.8	g
 	34	2005	050718	Petalostemum purpureum	52.75	g
 	34	2005	050718	Poa pratensis	3.45	g
 	34	2005	050718	Schizachyrium scoparium	2.8	g
 	34	2005	050718	Solidago nemoralis	0.45	g
 	34	2005	050718	Sorghastrum nutans	1.45	g
 	34	2005	050719	Andropogon gerardi	10.65	ug
 	34	2005	050719	Bouteloua gracilis	2.85	ug
 	34	2005	050719	Koeleria cristata	2.5	ug
 	34	2005	050719	Lespedeza capitata	0.15	ug
 	34	2005	050719	Liatris aspera	14.45	ug
 	34	2005	050719	Miscellaneous litter	18.25	ug
 	34	2005	050719	Panicum virgatum	1.2	ug
 	34	2005	050719	Petalostemum purpureum	0.45	ug
 	34	2005	050719	Poa pratensis	3.3	ug
 	34	2005	050719	Schizachyrium scoparium	5.6	ug
 	34	2005	050719	Solidago nemoralis	2.45	ug
 	34	2005	050719	Sorghastrum nutans	1.25	ug
 	35	2005	050718	Agrostis scabra	0.35	g
 	35	2005	050718	Artemisia ludoviciana	0.15	g
 	35	2005	050718	Coreopsis palmata	37.85	g
 	35	2005	050718	Cyperus sp.	1.1	g
 	35	2005	050718	Lespedeza capitata	38.3	g
 	35	2005	050718	Miscellaneous litter	106.75	g
 	35	2005	050718	Oenothera biennis	1.05	g
 	35	2005	050718	Panicum virgatum	18.85	g
 	35	2005	050718	Poa pratensis	13.5	g
 	35	2005	050718	Polygonum tenue	1.8	g
 	35	2005	050718	Schizachyrium scoparium	4.95	g
 	35	2005	050719	Agrostis scabra	1.95	ug
 	35	2005	050719	Coreopsis palmata	44.95	ug
 	35	2005	050719	Lepidium densiflorum	0.03	ug
 	35	2005	050719	Lespedeza capitata	1.05	ug
 	35	2005	050719	Miscellaneous litter	29.4	ug
 	35	2005	050719	Panicum virgatum	47.8	ug
 	35	2005	050719	Poa pratensis	3.5	ug
 	36	2005	050718	Achillea millefolium (lanulosa)	0.35	g
 	36	2005	050718	Agrostis scabra	3.2	g
 	36	2005	050718	Andropogon gerardi	0.1	g
 	36	2005	050718	Aristida basiramea	1.1	g
 	36	2005	050718	Crepis tectorum	10.6	g
 	36	2005	050718	Cyperus sp.	0.8	g
 	36	2005	050718	Digitaria ischaemum	0.15	g
 	36	2005	050718	Hedeoma hispida	0.3	g
 	36	2005	050718	Koeleria cristata	0.1	g
 	36	2005	050718	Lespedeza capitata	8.6	g
 	36	2005	050718	Miscellaneous litter	9.9	g
 	36	2005	050718	Panicum oligosanthes	1.3	g
 	36	2005	050718	Poa pratensis	0.15	g
 	36	2005	050718	Polygonum tenue	0.25	g
 	36	2005	050718	Schizachyrium scoparium	4.3	g
 	36	2005	050718	Silene antirrhina	0.05	g
 	36	2005	050718	Sporobolus cryptandrus	14.45	g
 	36	2005	050719	Achillea millefolium (lanulosa)	3.25	ug
 	36	2005	050719	Agropyron repens	4.55	ug
 	36	2005	050719	Agrostis scabra	0.3	ug
 	36	2005	050719	Aristida basiramea	0.45	ug
 	36	2005	050719	Berteroa incana	1.7	ug
 	36	2005	050719	Crepis tectorum	6.15	ug
 	36	2005	050719	Cyperus sp.	2.05	ug
 	36	2005	050719	Hedeoma hispida	0.9	ug
 	36	2005	050719	Lepidium densiflorum	0.2	ug
 	36	2005	050719	Lespedeza capitata	13	ug
 	36	2005	050719	Miscellaneous litter	37.4	ug
 	36	2005	050719	Panicum oligosanthes	10.35	ug
 	36	2005	050719	Poa pratensis	2.6	ug
 	36	2005	050719	Polygonum tenue	0.2	ug
 	36	2005	050719	Potentilla simplex	0.45	ug
 	36	2005	050719	Schizachyrium scoparium	0.7	ug
 	37	2005	050718	Agrostis scabra	0.95	g
 	37	2005	050718	Andropogon gerardi	1.2	g
 	37	2005	050718	Bouteloua gracilis	8.25	g
 	37	2005	050718	Crepis tectorum	7.5	g
 	37	2005	050718	Cyperus sp.	1.4	g
 	37	2005	050718	Erigeron canadensis	0.25	g
 	37	2005	050718	Hedeoma hispida	1.15	g
 	37	2005	050718	Lepidium densiflorum	1.15	g
 	37	2005	050718	Lespedeza capitata	11.15	g
 	37	2005	050718	Miscellaneous litter	10.4	g
 	37	2005	050718	Poa pratensis	1.15	g
 	37	2005	050718	Polygonum tenue	0.55	g
 	37	2005	050718	Schizachyrium scoparium	17.65	g
 	37	2005	050718	Silene antirrhina	1.5	g
 	37	2005	050719	Achillea millefolium (lanulosa)	2.45	ug
 	37	2005	050719	Agrostis scabra	0.03	ug
 	37	2005	050719	Crepis tectorum	2.55	ug
 	37	2005	050719	Lespedeza capitata	29.25	ug
 	37	2005	050719	Miscellaneous litter	86.6	ug
 	37	2005	050719	Petalostemum purpureum	10.5	ug
 	37	2005	050719	Poa pratensis	10.1	ug
 	37	2005	050719	Polygonum tenue	0.2	ug
 	37	2005	050719	Schizachyrium scoparium	69.95	ug
 	37	2005	050719	Silene antirrhina	0.05	ug
 	37	2005	050719	Sporobolus cryptandrus	1.05	ug
 	38	2005	050718	Achillea millefolium (lanulosa)	6.1	g
 	38	2005	050718	Agropyron repens	2.45	g
 	38	2005	050718	Andropogon gerardi	0.35	g
 	38	2005	050718	Anemone cylindrica	15.05	g
 	38	2005	050718	Aster azureus	25.8	g
 	38	2005	050718	Astragalus canadensis	1.75	g
 	38	2005	050718	Berteroa incana	11.8	g
 	38	2005	050718	Cyperus sp.	0.25	g
 	38	2005	050718	Elymus canadensis	12	g
 	38	2005	050718	Lespedeza capitata	30.4	g
 	38	2005	050718	Liatris aspera	3.25	g
 	38	2005	050718	Miscellaneous litter	65.8	g
 	38	2005	050718	Poa pratensis	3.1	g
 	38	2005	050718	Polygonum tenue	0.95	g
 	38	2005	050718	Rumex acetosella	3.15	g
