"Data set title: Christopher B. Craft. 2018. Sediment elevation measurements from the GCE LTER Seawater Addition Long-Term Experiment (SALTEx) sampling sites from July 2013 to August 2022. Georgia Coastal Ecosystems LTER Data Catalog (data set GEL-GCED-1802; /data/GEL-GCED-1802)",,,,,,,,
,,,,,,,,,
"Sample_Date","Plot","Treatment","Moved_From","Replicate","Arm","Pin_Number","Elevation","Flag_Elevation"
2016-07-11,"X4","C","",4,3,7,281,""
2016-07-11,"X4","C","",4,3,8,277,""
2016-07-11,"X4","C","",4,3,9,272,""
2016-07-11,"X6","C","",6,5,1,265,""
2016-07-11,"X6","C","",6,5,2,266,""
2016-07-11,"X6","C","",6,5,3,268,""
2016-07-11,"X6","C","",6,5,4,265,""
2016-07-11,"X6","C","",6,5,5,258,""
2016-07-11,"X6","C","",6,5,6,266,""
2016-07-11,"X6","C","",6,5,7,274,""
2016-07-11,"X6","C","",6,5,8,274,""
2016-07-11,"X6","C","",6,5,9,272,""
2016-07-11,"X6","C","",6,6,1,270,""
2016-07-11,"X6","C","",6,6,2,274,""
2016-07-11,"X6","C","",6,6,3,264,""
2016-07-11,"X6","C","",6,6,4,268,""
2016-07-11,"X6","C","",6,6,5,266,""
2016-07-11,"X6","C","",6,6,6,260,""
2016-07-11,"X6","C","",6,6,7,260,""
2016-07-11,"X6","C","",6,6,8,257,""
2016-07-11,"X6","C","",6,6,9,263,""
2016-07-11,"X6","C","",6,7,1,,""
2016-07-11,"X6","C","",6,7,2,,""
2016-07-11,"X6","C","",6,7,3,,""
2016-07-11,"X6","C","",6,7,4,248,""
2016-07-11,"X6","C","",6,7,5,251,""
2016-07-11,"X6","C","",6,7,6,246,""
2016-07-11,"X6","C","",6,7,7,250,""
2016-07-11,"X6","C","",6,7,8,254,""
2016-07-11,"X6","C","",6,7,9,261,""
2016-07-11,"B1","CS","",1,1,1,335,""
2016-07-11,"B1","CS","",1,1,2,330,""
2016-07-11,"B1","CS","",1,1,3,330,""
2016-07-11,"B1","CS","",1,1,4,329,""
2016-07-11,"B1","CS","",1,1,5,328,""
2016-07-11,"B1","CS","",1,1,6,325,""
2016-07-11,"B1","CS","",1,1,7,328,""
2016-07-11,"B1","CS","",1,1,8,324,""
2016-07-11,"B1","CS","",1,1,9,331,""
2016-07-11,"B1","CS","",1,2,1,,""
2016-07-11,"B1","CS","",1,2,2,,""
2016-07-11,"B1","CS","",1,2,3,,""
2016-07-11,"B1","CS","",1,2,4,340,""
2016-07-11,"B1","CS","",1,2,5,338,""
2016-07-11,"B1","CS","",1,2,6,339,""
2016-07-11,"B1","CS","",1,2,7,340,""
2016-07-11,"B1","CS","",1,2,8,341,""
2016-07-11,"B1","CS","",1,2,9,340,""
2016-07-11,"B1","CS","",1,3,1,,""
2016-07-11,"B1","CS","",1,3,2,,""
2016-07-11,"B1","CS","",1,3,3,,""
2016-07-11,"B1","CS","",1,3,4,,""
2016-07-11,"B1","CS","",1,3,5,,""
2016-07-11,"B1","CS","",1,3,6,,""
2016-07-11,"B1","CS","",1,3,7,,""
2016-07-11,"B1","CS","",1,3,8,,""
2016-07-11,"B1","CS","",1,3,9,,""
2016-07-11,"B5","CS","",5,3,1,,""
2016-07-11,"B5","CS","",5,3,2,,""
2016-07-11,"B5","CS","",5,3,3,,""
2016-07-11,"B5","CS","",5,3,4,321,""
2016-07-11,"B5","CS","",5,3,5,317,""
2016-07-11,"B5","CS","",5,3,6,316,""
2016-07-11,"B5","CS","",5,3,7,307,""
2016-07-11,"B5","CS","",5,3,8,,""
2016-07-11,"B5","CS","",5,3,9,304,""
2016-07-11,"B5","CS","",5,4,1,286,""
2016-07-11,"B5","CS","",5,4,2,292,""
2016-07-11,"B5","CS","",5,4,3,291,""
2016-07-11,"B5","CS","",5,4,4,298,""
2016-07-11,"B5","CS","",5,4,5,290,""
2016-07-11,"B5","CS","",5,4,6,,""
2016-07-11,"B5","CS","",5,4,7,292,""
2016-07-11,"B5","CS","",5,4,8,292,""
2016-07-11,"B5","CS","",5,4,9,285,""
2016-07-11,"B5","CS","",5,5,1,272,""
2016-07-11,"B5","CS","",5,5,2,276,""
2016-07-11,"B5","CS","",5,5,3,284,""
2016-07-11,"B5","CS","",5,5,4,286,""
2016-07-11,"B5","CS","",5,5,5,288,""
2016-07-11,"B5","CS","",5,5,6,290,""
2016-07-11,"B5","CS","",5,5,7,293,""
2016-07-11,"B5","CS","",5,5,8,292,""
2016-07-11,"B5","CS","",5,5,9,,""
2016-07-11,"C2","CS","PR2",3,4,1,,""
2016-07-11,"C2","CS","PR2",3,4,2,273,""
2016-07-11,"C2","CS","PR2",3,4,3,271,""
2016-07-11,"C2","CS","PR2",3,4,4,269,""
2016-07-11,"C2","CS","PR2",3,4,5,269,""
2016-07-11,"C2","CS","PR2",3,4,6,271,""
2016-07-11,"C2","CS","PR2",3,4,7,269,""
2016-07-11,"C2","CS","PR2",3,4,8,268,""
2016-07-11,"C2","CS","PR2",3,4,9,276,""
2016-07-11,"C2","CS","PR2",3,5,1,270,""
2016-07-11,"C2","CS","PR2",3,5,2,267,""
2016-07-11,"C2","CS","PR2",3,5,3,272,""
2016-07-11,"C2","CS","PR2",3,5,4,281,""
2016-07-11,"C2","CS","PR2",3,5,5,275,""
2016-07-11,"C2","CS","PR2",3,5,6,275,""
2016-07-11,"C2","CS","PR2",3,5,7,272,""
2016-07-11,"C2","CS","PR2",3,5,8,271,""
2016-07-11,"C2","CS","PR2",3,5,9,271,""
2016-07-11,"C2","CS","PR2",3,6,1,,""
2016-07-11,"C2","CS","PR2",3,6,2,,""
2016-07-11,"C2","CS","PR2",3,6,3,,""
2016-07-11,"C2","CS","PR2",3,6,4,,""
2016-07-11,"C2","CS","PR2",3,6,5,225,""
2016-07-11,"C2","CS","PR2",3,6,6,230,""
2016-07-11,"C2","CS","PR2",3,6,7,240,""
2016-07-11,"C2","CS","PR2",3,6,8,250,""
2016-07-11,"C2","CS","PR2",3,6,9,255,""
2016-07-11,"A2","Fr","",2,1,1,271,""
2016-07-11,"A2","Fr","",2,1,2,274,""
2016-07-11,"A2","Fr","",2,1,3,276,""
2016-07-11,"A2","Fr","",2,1,4,282,""
2016-07-11,"A2","Fr","",2,1,5,275,""
2016-07-11,"A2","Fr","",2,1,6,276,""
2016-07-11,"A2","Fr","",2,1,7,278,""
2016-07-11,"A2","Fr","",2,1,8,270,""
2016-07-11,"A2","Fr","",2,1,9,270,""
2016-07-11,"A2","Fr","",2,7,1,288,""
2016-07-11,"A2","Fr","",2,7,2,279,""
2016-07-11,"A2","Fr","",2,7,3,276,""
2016-07-11,"A2","Fr","",2,7,4,281,""
2016-07-11,"A2","Fr","",2,7,5,275,""
2016-07-11,"A2","Fr","",2,7,6,280,""
2016-07-11,"A2","Fr","",2,7,7,284,""
2016-07-11,"A2","Fr","",2,7,8,283,""
2016-07-11,"A2","Fr","",2,7,9,282,""
2016-07-11,"A2","Fr","",2,8,1,276,""
2016-07-11,"A2","Fr","",2,8,2,275,""
2016-07-11,"A2","Fr","",2,8,3,277,""
2016-07-11,"A2","Fr","",2,8,4,277,""
2016-07-11,"A2","Fr","",2,8,5,278,""
2016-07-11,"A2","Fr","",2,8,6,283,""
2016-07-11,"A2","Fr","",2,8,7,,""
2016-07-11,"A2","Fr","",2,8,8,270,""
2016-07-11,"A2","Fr","",2,8,9,271,""
2016-07-11,"A3","Fr","",3,1,1,331,""
2016-07-11,"A3","Fr","",3,1,2,327,""
2016-07-11,"A3","Fr","",3,1,3,324,""
2016-07-11,"A3","Fr","",3,1,4,321,""
2016-07-11,"A3","Fr","",3,1,5,316,""
2016-07-11,"A3","Fr","",3,1,6,316,""
2016-07-11,"A3","Fr","",3,1,7,322,""
2016-07-11,"A3","Fr","",3,1,8,318,""
2016-07-11,"A3","Fr","",3,1,9,319,""
2016-07-11,"A3","Fr","",3,7,1,,""
2016-07-11,"A3","Fr","",3,7,2,,""
2016-07-11,"A3","Fr","",3,7,3,310,""
2016-07-11,"A3","Fr","",3,7,4,315,""
2016-07-11,"A3","Fr","",3,7,5,302,""
2016-07-11,"A3","Fr","",3,7,6,,""
2016-07-11,"A3","Fr","",3,7,7,,""
2016-07-11,"A3","Fr","",3,7,8,,""
2016-07-11,"A3","Fr","",3,7,9,300,""
2016-07-11,"A3","Fr","",3,8,1,328,""
2016-07-11,"A3","Fr","",3,8,2,330,""
2016-07-11,"A3","Fr","",3,8,3,,""
2016-07-11,"A3","Fr","",3,8,4,335,""
2016-07-11,"A3","Fr","",3,8,5,335,""
2016-07-11,"A3","Fr","",3,8,6,338,""
2016-07-11,"A3","Fr","",3,8,7,,""
2016-07-11,"A3","Fr","",3,8,8,332,""
2016-07-11,"A3","Fr","",3,8,9,338,""
2016-07-11,"A5","Fr","",5,5,1,,""
2016-07-11,"A5","Fr","",5,5,2,,""
2016-07-11,"A5","Fr","",5,5,3,297,""
2016-07-11,"A5","Fr","",5,5,4,298,""
2016-07-11,"A5","Fr","",5,5,5,296,""
2016-07-11,"A5","Fr","",5,5,6,299,""
2016-07-11,"A5","Fr","",5,5,7,300,""
2016-07-11,"A5","Fr","",5,5,8,292,""
2016-07-11,"A5","Fr","",5,5,9,299,""
2016-07-11,"A5","Fr","",5,6,1,305,""
2016-07-11,"A5","Fr","",5,6,2,312,""
2016-07-11,"A5","Fr","",5,6,3,304,""
2016-07-11,"A5","Fr","",5,6,4,305,""
2016-07-11,"A5","Fr","",5,6,5,306,""
2016-07-11,"A5","Fr","",5,6,6,309,""
2016-07-11,"A5","Fr","",5,6,7,310,""
2016-07-11,"A5","Fr","",5,6,8,310,""
2016-07-11,"A5","Fr","",5,6,9,299,""
2016-07-11,"A5","Fr","",5,7,1,315,""
2016-07-11,"A5","Fr","",5,7,2,315,""
2016-07-11,"A5","Fr","",5,7,3,314,""
2016-07-11,"A5","Fr","",5,7,4,,""
2016-07-11,"A5","Fr","",5,7,5,313,""
2016-07-11,"A5","Fr","",5,7,6,,""
2016-07-11,"A5","Fr","",5,7,7,320,""
2016-07-11,"A5","Fr","",5,7,8,320,""
2016-07-11,"A5","Fr","",5,7,9,320,""
2016-07-11,"A6","Fr","",6,3,1,,""
2016-07-11,"A6","Fr","",6,3,2,,""
2016-07-11,"A6","Fr","",6,3,3,311,""
2016-07-11,"A6","Fr","",6,3,4,309,""
2016-07-11,"A6","Fr","",6,3,5,310,""
2016-07-11,"A6","Fr","",6,3,6,312,""
2016-07-11,"A6","Fr","",6,3,7,,""
2016-07-11,"A6","Fr","",6,3,8,314,""
2016-07-11,"A6","Fr","",6,3,9,317,""
2016-07-11,"A6","Fr","",6,4,1,,""
2016-07-11,"A6","Fr","",6,4,2,312,""
2016-07-11,"A6","Fr","",6,4,3,312,""
2016-07-11,"A6","Fr","",6,4,4,310,""
2016-07-11,"A6","Fr","",6,4,5,,""
2016-07-11,"A6","Fr","",6,4,6,315,""
2016-07-11,"A6","Fr","",6,4,7,,""
2016-07-11,"A6","Fr","",6,4,8,310,""
2016-07-11,"A6","Fr","",6,4,9,312,""
2016-07-11,"A6","Fr","",6,5,1,,""
2016-07-11,"A6","Fr","",6,5,2,,""
2016-07-11,"A6","Fr","",6,5,3,,""
2016-07-11,"A6","Fr","",6,5,4,318,""
2016-07-11,"A6","Fr","",6,5,5,323,""
2016-07-11,"A6","Fr","",6,5,6,318,""
2016-07-11,"A6","Fr","",6,5,7,,""
2016-07-11,"A6","Fr","",6,5,8,316,""
2016-07-11,"A6","Fr","",6,5,9,314,""
2016-07-11,"C1","Fr","PR1",1,6,1,,""
2016-07-11,"C1","Fr","PR1",1,6,2,,""
2016-07-11,"C1","Fr","PR1",1,6,3,292,""
2016-07-11,"C1","Fr","PR1",1,6,4,292,""
2016-07-11,"C1","Fr","PR1",1,6,5,299,""
2016-07-11,"C1","Fr","PR1",1,6,6,296,""
2016-07-11,"C1","Fr","PR1",1,6,7,295,""
2016-07-11,"C1","Fr","PR1",1,6,8,291,""
2016-07-11,"C1","Fr","PR1",1,6,9,293,""
2016-07-11,"C1","Fr","PR1",1,7,1,287,""
2016-07-11,"C1","Fr","PR1",1,7,2,290,""
2016-07-11,"C1","Fr","PR1",1,7,3,287,""
2016-07-11,"C1","Fr","PR1",1,7,4,,""
2016-07-11,"C1","Fr","PR1",1,7,5,289,""
2016-07-11,"C1","Fr","PR1",1,7,6,294,""
2016-07-11,"C1","Fr","PR1",1,7,7,293,""
2016-07-11,"C1","Fr","PR1",1,7,8,284,""
2016-07-11,"C1","Fr","PR1",1,7,9,295,""
2016-07-11,"C1","Fr","PR1",1,8,1,,""
2016-07-11,"C1","Fr","PR1",1,8,2,287,""
2016-07-11,"C1","Fr","PR1",1,8,3,279,""
2016-07-11,"C1","Fr","PR1",1,8,4,280,""
2016-07-11,"C1","Fr","PR1",1,8,5,282,""
2016-07-11,"C1","Fr","PR1",1,8,6,,""
2016-07-11,"C1","Fr","PR1",1,8,7,295,""
2016-07-11,"C1","Fr","PR1",1,8,8,295,""
2016-07-11,"C1","Fr","PR1",1,8,9,293,""
2016-07-11,"B2","PR","CS2",1,5,1,,""
2016-07-11,"B2","PR","CS2",1,5,2,,""
2016-07-11,"B2","PR","CS2",1,5,3,,""
2016-07-11,"B2","PR","CS2",1,5,4,,""
2016-07-11,"B2","PR","CS2",1,5,5,220,""
2016-07-11,"B2","PR","CS2",1,5,6,216,""
2016-07-11,"B2","PR","CS2",1,5,7,220,""
2016-07-11,"B2","PR","CS2",1,5,8,222,""
2016-07-11,"B2","PR","CS2",1,5,9,221,""
2016-07-11,"B2","PR","CS2",1,6,1,238,""
2016-07-11,"B2","PR","CS2",1,6,2,230,""
2016-07-11,"B2","PR","CS2",1,6,3,236,""
2016-07-11,"B2","PR","CS2",1,6,4,238,""
2016-07-11,"B2","PR","CS2",1,6,5,238,""
2016-07-11,"B2","PR","CS2",1,6,6,239,""
2016-07-11,"B2","PR","CS2",1,6,7,235,""
2016-07-11,"B2","PR","CS2",1,6,8,237,""
2016-07-11,"B2","PR","CS2",1,6,9,235,""
2016-07-11,"B2","PR","CS2",1,7,1,,""
2016-07-11,"B2","PR","CS2",1,7,2,,""
2016-07-11,"B2","PR","CS2",1,7,3,235,""
2016-07-11,"B2","PR","CS2",1,7,4,243,""
2016-07-11,"B2","PR","CS2",1,7,5,243,""
2016-07-11,"B2","PR","CS2",1,7,6,246,""
2016-07-11,"B2","PR","CS2",1,7,7,243,""
2016-07-11,"B2","PR","CS2",1,7,8,,""
2016-07-11,"B2","PR","CS2",1,7,9,240,""
2016-07-11,"C4","PR","",4,1,1,,""
2016-07-11,"C4","PR","",4,1,2,,""
2016-07-11,"C4","PR","",4,1,3,,""
2016-07-11,"C4","PR","",4,1,4,,""
2016-07-11,"C4","PR","",4,1,5,,""
2016-07-11,"C4","PR","",4,1,6,200,""
2016-07-11,"C4","PR","",4,1,7,203,""
2016-07-11,"C4","PR","",4,1,8,200,""
2016-07-11,"C4","PR","",4,1,9,192,""
2016-07-11,"C4","PR","",4,7,1,223,""
2016-07-11,"C4","PR","",4,7,2,220,""
2016-07-11,"C4","PR","",4,7,3,216,""
2016-07-11,"C4","PR","",4,7,4,233,""
2016-07-11,"C4","PR","",4,7,5,227,""
2016-07-11,"C4","PR","",4,7,6,228,""
2016-07-11,"C4","PR","",4,7,7,227,""
2016-07-11,"C4","PR","",4,7,8,235,""
2016-07-11,"C4","PR","",4,7,9,234,""
2016-07-11,"C4","PR","",4,8,1,221,""
2016-07-11,"C4","PR","",4,8,2,217,""
2016-07-11,"C4","PR","",4,8,3,225,""
2016-07-11,"C4","PR","",4,8,4,219,""
2016-07-11,"C4","PR","",4,8,5,220,""
2016-07-11,"C4","PR","",4,8,6,220,""
2016-07-11,"C4","PR","",4,8,7,222,""
2016-07-11,"C4","PR","",4,8,8,222,""
2016-07-11,"C4","PR","",4,8,9,223,""
2016-07-11,"C6","PR","",6,4,1,221,""
2016-07-11,"C6","PR","",6,4,2,214,""
2016-07-11,"C6","PR","",6,4,3,219,""
2016-07-11,"C6","PR","",6,4,4,215,""
2016-07-11,"C6","PR","",6,4,5,215,""
2016-07-11,"C6","PR","",6,4,6,216,""
2016-07-11,"C6","PR","",6,4,7,215,""
2016-07-11,"C6","PR","",6,4,8,219,""
2016-07-11,"C6","PR","",6,4,9,223,""
2016-07-11,"C6","PR","",6,5,1,230,""
2016-07-11,"C6","PR","",6,5,2,231,""
2016-07-11,"C6","PR","",6,5,3,226,""
2016-07-11,"C6","PR","",6,5,4,227,""
2016-07-11,"C6","PR","",6,5,5,224,""
2016-07-11,"C6","PR","",6,5,6,224,""
2016-07-11,"C6","PR","",6,5,7,230,""
2016-07-11,"C6","PR","",6,5,8,223,""
2016-07-11,"C6","PR","",6,5,9,229,""
2016-07-11,"C6","PR","",6,6,1,,""
2016-07-11,"C6","PR","",6,6,2,,""
2016-07-11,"C6","PR","",6,6,3,,""
2016-07-11,"C6","PR","",6,6,4,,""
2016-07-11,"C6","PR","",6,6,5,,""
2016-07-11,"C6","PR","",6,6,6,,""
2016-07-11,"C6","PR","",6,6,7,,""
2016-07-11,"C6","PR","",6,6,8,222,""
2016-07-11,"C6","PR","",6,6,9,205,""
2016-07-11,"D5","Pu","",5,1,1,,""
2016-07-11,"D5","Pu","",5,1,2,,""
2016-07-11,"D5","Pu","",5,1,3,275,""
2016-07-11,"D5","Pu","",5,1,4,281,""
2016-07-11,"D5","Pu","",5,1,5,283,""
2016-07-11,"D5","Pu","",5,1,6,283,""
2016-07-11,"D5","Pu","",5,1,7,292,""
2016-07-11,"D5","Pu","",5,1,8,292,""
2016-07-11,"D5","Pu","",5,1,9,299,""
2016-07-11,"D5","Pu","",5,7,1,,""
2016-07-11,"D5","Pu","",5,7,2,250,""
2016-07-11,"D5","Pu","",5,7,3,,""
2016-07-11,"D5","Pu","",5,7,4,255,""
2016-07-11,"D5","Pu","",5,7,5,255,""
2016-07-11,"D5","Pu","",5,7,6,265,""
2016-07-11,"D5","Pu","",5,7,7,261,""
2016-07-11,"D5","Pu","",5,7,8,,""
2016-07-11,"D5","Pu","",5,7,9,269,""
2016-07-11,"D5","Pu","",5,8,1,,""
2016-07-11,"D5","Pu","",5,8,2,255,""
2016-07-11,"D5","Pu","",5,8,3,255,""
2016-07-11,"D5","Pu","",5,8,4,255,""
2016-07-11,"D5","Pu","",5,8,5,258,""
2016-07-11,"D5","Pu","",5,8,6,256,""
2016-07-11,"D5","Pu","",5,8,7,260,""
2016-07-11,"D5","Pu","",5,8,8,261,""
2016-07-11,"D5","Pu","",5,8,9,262,""
2017-01-06,"X2","C","",2,1,1,224,""
2017-01-06,"X2","C","",2,1,2,230,""
2017-01-06,"X2","C","",2,1,3,234,""
2017-01-06,"X2","C","",2,1,4,238,""
2017-01-06,"X2","C","",2,1,5,238,""
2017-01-06,"X2","C","",2,1,6,231,""
2017-01-06,"X2","C","",2,1,7,238,""
2017-01-06,"X2","C","",2,1,8,,""
2017-01-06,"X2","C","",2,1,9,243,""
2017-01-06,"X2","C","",2,2,1,,""
2017-01-06,"X2","C","",2,2,2,,""
2017-01-06,"X2","C","",2,2,3,245,""
2017-01-06,"X2","C","",2,2,4,241,""
2017-01-06,"X2","C","",2,2,5,238,""
2017-01-06,"X2","C","",2,2,6,235,""
2017-01-06,"X2","C","",2,2,7,240,""
2017-01-06,"X2","C","",2,2,8,242,""
2017-01-06,"X2","C","",2,2,9,,""
2017-01-06,"X2","C","",2,8,1,,""
2017-01-06,"X2","C","",2,8,2,,""
2017-01-06,"X2","C","",2,8,3,236,""
2017-01-06,"X2","C","",2,8,4,231,""
2017-01-06,"X2","C","",2,8,5,230,""
2017-01-06,"X2","C","",2,8,6,228,""
2017-01-06,"X2","C","",2,8,7,235,""
2017-01-06,"X2","C","",2,8,8,236,""
2017-01-06,"X2","C","",2,8,9,235,""
2017-01-06,"X3","C","",3,1,1,262,""
2017-01-06,"X3","C","",3,1,2,270,""
2017-01-06,"X3","C","",3,1,3,,""
2017-01-06,"X3","C","",3,1,4,273,""
2017-01-06,"X3","C","",3,1,5,,""
2017-01-06,"X3","C","",3,1,6,270,""
2017-01-06,"X3","C","",3,1,7,271,""
2017-01-06,"X3","C","",3,1,8,,""
2017-01-06,"X3","C","",3,1,9,265,""
2017-01-06,"X3","C","",3,2,1,,""
2017-01-06,"X3","C","",3,2,2,261,""
2017-01-06,"X3","C","",3,2,3,250,""
2017-01-06,"X3","C","",3,2,4,250,""
2017-01-06,"X3","C","",3,2,5,260,""
2017-01-06,"X3","C","",3,2,6,256,""
2017-01-06,"X3","C","",3,2,7,257,""
2017-01-06,"X3","C","",3,2,8,260,""
2017-01-06,"X3","C","",3,2,9,268,""
2017-01-06,"X3","C","",3,3,1,266,""
2017-01-06,"X3","C","",3,3,2,269,""
2017-01-06,"X3","C","",3,3,3,266,""
2017-01-06,"X3","C","",3,3,4,273,""
2017-01-06,"X3","C","",3,3,5,266,""
2017-01-06,"X3","C","",3,3,6,265,""
2017-01-06,"X3","C","",3,3,7,272,""
2017-01-06,"X3","C","",3,3,8,261,""
2017-01-06,"X3","C","",3,3,9,267,""
2017-01-06,"X4","C","",4,1,1,274,""
2017-01-06,"X4","C","",4,1,2,,""
2017-01-06,"X4","C","",4,1,3,,""
2017-01-06,"X4","C","",4,1,4,,""
2017-01-06,"X4","C","",4,1,5,262,""
2017-01-06,"X4","C","",4,1,6,263,""
2017-01-06,"X4","C","",4,1,7,256,""
2017-01-06,"X4","C","",4,1,8,260,""
2017-01-06,"X4","C","",4,1,9,263,""
2017-01-06,"X4","C","",4,2,1,270,""
2017-01-06,"X4","C","",4,2,2,277,""
2017-01-06,"X4","C","",4,2,3,271,""
2017-01-06,"X4","C","",4,2,4,275,""
2017-01-06,"X4","C","",4,2,5,272,""
2017-01-06,"X4","C","",4,2,6,271,""
2017-01-06,"X4","C","",4,2,7,267,""
2017-01-06,"X4","C","",4,2,8,274,""
2017-01-06,"X4","C","",4,2,9,273,""
2017-01-06,"X4","C","",4,3,1,,""
2017-01-06,"X4","C","",4,3,2,,""
2017-01-06,"X4","C","",4,3,3,,""
2017-01-06,"X4","C","",4,3,4,282,""
2017-01-06,"X4","C","",4,3,5,281,""
2017-01-06,"X4","C","",4,3,6,274,""
2017-01-06,"X4","C","",4,3,7,276,""
2017-01-06,"X4","C","",4,3,8,276,""
2017-01-06,"X4","C","",4,3,9,276,""
2017-01-06,"X6","C","",6,5,1,265,""
2017-01-06,"X6","C","",6,5,2,274,""
2017-01-06,"X6","C","",6,5,3,268,""
2017-01-06,"X6","C","",6,5,4,267,""
2017-01-06,"X6","C","",6,5,5,266,""
2017-01-06,"X6","C","",6,5,6,262,""
2017-01-06,"X6","C","",6,5,7,262,""
2017-01-06,"X6","C","",6,5,8,267,""
2017-01-06,"X6","C","",6,5,9,260,""
2017-01-06,"X6","C","",6,6,1,267,""
2017-01-06,"X6","C","",6,6,2,266,""
2017-01-06,"X6","C","",6,6,3,273,""
2017-01-06,"X6","C","",6,6,4,,""
2017-01-06,"X6","C","",6,6,5,265,""
2017-01-06,"X6","C","",6,6,6,262,""
2017-01-06,"X6","C","",6,6,7,,""
2017-01-06,"X6","C","",6,6,8,256,""
2017-01-06,"X6","C","",6,6,9,257,""
2017-01-06,"X6","C","",6,7,1,,""
2017-01-06,"X6","C","",6,7,2,,""
2017-01-06,"X6","C","",6,7,3,267,""
2017-01-06,"X6","C","",6,7,4,258,""
2017-01-06,"X6","C","",6,7,5,263,""
2017-01-06,"X6","C","",6,7,6,270,""
2017-01-06,"X6","C","",6,7,7,271,""
2017-01-06,"X6","C","",6,7,8,272,""
2017-01-06,"X6","C","",6,7,9,274,""
2017-01-06,"B1","CS","",1,1,1,335,""
2017-01-06,"B1","CS","",1,1,2,332,""
2017-01-06,"B1","CS","",1,1,3,,""
2017-01-06,"B1","CS","",1,1,4,334,""
2017-01-06,"B1","CS","",1,1,5,335,""
2017-01-06,"B1","CS","",1,1,6,335,""
2017-01-06,"B1","CS","",1,1,7,334,""
2017-01-06,"B1","CS","",1,1,8,329,""
2017-01-06,"B1","CS","",1,1,9,328,""
2017-01-06,"B1","CS","",1,2,1,,""
2017-01-06,"B1","CS","",1,2,2,338,""
2017-01-06,"B1","CS","",1,2,3,337,""
2017-01-06,"B1","CS","",1,2,4,334,""
2017-01-06,"B1","CS","",1,2,5,333,""
2017-01-06,"B1","CS","",1,2,6,332,""
2017-01-06,"B1","CS","",1,2,7,337,""
2017-01-06,"B1","CS","",1,2,8,338,""
2017-01-06,"B1","CS","",1,2,9,332,""
2017-01-06,"B1","CS","",1,3,1,,""
2017-01-06,"B1","CS","",1,3,2,,""
2017-01-06,"B1","CS","",1,3,3,,""
2017-01-06,"B1","CS","",1,3,4,,""
2017-01-06,"B1","CS","",1,3,5,,""
2017-01-06,"B1","CS","",1,3,6,,""
2017-01-06,"B1","CS","",1,3,7,,""
2017-01-06,"B1","CS","",1,3,8,,""
2017-01-06,"B1","CS","",1,3,9,,""
2017-01-06,"B5","CS","",5,3,1,,""
2017-01-06,"B5","CS","",5,3,2,311,""
2017-01-06,"B5","CS","",5,3,3,306,""
2017-01-06,"B5","CS","",5,3,4,300,""
2017-01-06,"B5","CS","",5,3,5,,""
2017-01-06,"B5","CS","",5,3,6,295,""
2017-01-06,"B5","CS","",5,3,7,295,""
2017-01-06,"B5","CS","",5,3,8,295,""
2017-01-06,"B5","CS","",5,3,9,296,""
2017-01-06,"B5","CS","",5,4,1,303,""
2017-01-06,"B5","CS","",5,4,2,301,""
2017-01-06,"B5","CS","",5,4,3,300,""
2017-01-06,"B5","CS","",5,4,4,,""
2017-01-06,"B5","CS","",5,4,5,,""
2017-01-06,"B5","CS","",5,4,6,298,""
2017-01-06,"B5","CS","",5,4,7,295,""
2017-01-06,"B5","CS","",5,4,8,298,""
2017-01-06,"B5","CS","",5,4,9,295,""
2017-01-06,"B5","CS","",5,5,1,270,""
2017-01-06,"B5","CS","",5,5,2,272,""
2017-01-06,"B5","CS","",5,5,3,280,""
2017-01-06,"B5","CS","",5,5,4,281,""
2017-01-06,"B5","CS","",5,5,5,294,""
2017-01-06,"B5","CS","",5,5,6,290,""
2017-01-06,"B5","CS","",5,5,7,290,""
2017-01-06,"B5","CS","",5,5,8,282,""
2017-01-06,"B5","CS","",5,5,9,295,""
2017-01-06,"C2","CS","PR2",3,4,1,,""
2017-01-06,"C2","CS","PR2",3,4,2,280,""
2017-01-06,"C2","CS","PR2",3,4,3,272,""
2017-01-06,"C2","CS","PR2",3,4,4,272,""
2017-01-06,"C2","CS","PR2",3,4,5,278,""
2017-01-06,"C2","CS","PR2",3,4,6,281,""
2017-01-06,"C2","CS","PR2",3,4,7,271,""
2017-01-06,"C2","CS","PR2",3,4,8,282,""
2017-01-06,"C2","CS","PR2",3,4,9,277,""
2017-01-06,"C2","CS","PR2",3,5,1,270,""
2017-01-06,"C2","CS","PR2",3,5,2,272,""
2017-01-06,"C2","CS","PR2",3,5,3,272,""
2017-01-06,"C2","CS","PR2",3,5,4,273,""
2017-01-06,"C2","CS","PR2",3,5,5,273,""
2017-01-06,"C2","CS","PR2",3,5,6,270,""
2017-01-06,"C2","CS","PR2",3,5,7,266,""
2017-01-06,"C2","CS","PR2",3,5,8,267,""
2017-01-06,"C2","CS","PR2",3,5,9,267,""
2017-01-06,"C2","CS","PR2",3,6,1,,""
2017-01-06,"C2","CS","PR2",3,6,2,,""
2017-01-06,"C2","CS","PR2",3,6,3,,""
2017-01-06,"C2","CS","PR2",3,6,4,,""
2017-01-06,"C2","CS","PR2",3,6,5,235,""
2017-01-06,"C2","CS","PR2",3,6,6,244,""
2017-01-06,"C2","CS","PR2",3,6,7,247,""
2017-01-06,"C2","CS","PR2",3,6,8,247,""
